# big5	font	index
BAEE	STDFONT	3594
BAEF	STDFONT	3595
BAF0	STDFONT	3596
BAF1	STDFONT	3597
BAF2	STDFONT	3598
BAF3	STDFONT	3599
BAF4	STDFONT	3600
BAF5	STDFONT	3601
BAF6	STDFONT	3602
BAF7	STDFONT	3603
BAF8	STDFONT	3604
BAF9	STDFONT	3605
BAFA	STDFONT	3606
BAFB	STDFONT	3607
BAFC	STDFONT	3608
BAFD	STDFONT	3609
BAFE	STDFONT	3610
BB40	STDFONT	3611
BB41	STDFONT	3612
BB42	STDFONT	3613
BB43	STDFONT	3614
BB44	STDFONT	3615
BB45	STDFONT	3616
BB46	STDFONT	3617
BB47	STDFONT	3618
BB48	STDFONT	3619
BB49	STDFONT	3620
BB4A	STDFONT	3621
BB4B	STDFONT	3622
BB4C	STDFONT	3623
BB4D	STDFONT	3624
BB4E	STDFONT	3625
BB4F	STDFONT	3626
BB50	STDFONT	3627
BB51	STDFONT	3628
BB52	STDFONT	3629
BB53	STDFONT	3630
BB54	STDFONT	3631
BB55	STDFONT	3632
BB56	STDFONT	3633
BB57	STDFONT	3634
BB58	STDFONT	3635
BB59	STDFONT	3636
BB5A	STDFONT	3637
BB5B	STDFONT	3638
BB5C	STDFONT	3639
BB5D	STDFONT	3640
BB5E	STDFONT	3641
BB5F	STDFONT	3642
BB60	STDFONT	3643
BB61	STDFONT	3644
BB62	STDFONT	3645
BB63	STDFONT	3646
BB64	STDFONT	3647
BB65	STDFONT	3648
BB66	STDFONT	3649
BB67	STDFONT	3650
BB68	STDFONT	3651
BB69	STDFONT	3652
BB6A	STDFONT	3653
BB6B	STDFONT	3654
BB6C	STDFONT	3655
BB6D	STDFONT	3656
BB6E	STDFONT	3657
BB6F	STDFONT	3658
BB70	STDFONT	3659
BB71	STDFONT	3660
BB72	STDFONT	3661
BB73	STDFONT	3662
BB74	STDFONT	3663
BB75	STDFONT	3664
BB76	STDFONT	3665
BB77	STDFONT	3666
BB78	STDFONT	3667
BB79	STDFONT	3668
BB7A	STDFONT	3669
BB7B	STDFONT	3670
BB7C	STDFONT	3671
BB7D	STDFONT	3672
BB7E	STDFONT	3673
BBA1	STDFONT	3674
BBA2	STDFONT	3675
BBA3	STDFONT	3676
BBA4	STDFONT	3677
BBA5	STDFONT	3678
BBA6	STDFONT	3679
BBA7	STDFONT	3680
BBA8	STDFONT	3681
BBA9	STDFONT	3682
BBAA	STDFONT	3683
BBAB	STDFONT	3684
BBAC	STDFONT	3685
BBAD	STDFONT	3686
BBAE	STDFONT	3687
BBAF	STDFONT	3688
BBB0	STDFONT	3689
BBB1	STDFONT	3690
BBB2	STDFONT	3691
BBB3	STDFONT	3692
BBB4	STDFONT	3693
BBB5	STDFONT	3694
BBB6	STDFONT	3695
BBB7	STDFONT	3696
BBB8	STDFONT	3697
BBB9	STDFONT	3698
BBBA	STDFONT	3699
BBBB	STDFONT	3700
BBBC	STDFONT	3701
BBBD	STDFONT	3702
BBBE	STDFONT	3703
BBBF	STDFONT	3704
BBC0	STDFONT	3705
BBC1	STDFONT	3706
BBC2	STDFONT	3707
BBC3	STDFONT	3708
BBC4	STDFONT	3709
BBC5	STDFONT	3710
BBC6	STDFONT	3711
BBC7	STDFONT	3712
BBC8	STDFONT	3713
BBC9	STDFONT	3714
BBCA	STDFONT	3715
BBCB	STDFONT	3716
BBCC	STDFONT	3717
BBCD	STDFONT	3718
BBCE	STDFONT	3719
BBCF	STDFONT	3720
BBD0	STDFONT	3721
BBD1	STDFONT	3722
BBD2	STDFONT	3723
BBD3	STDFONT	3724
BBD4	STDFONT	3725
BBD5	STDFONT	3726
BBD6	STDFONT	3727
BBD7	STDFONT	3728
BBD8	STDFONT	3729
BBD9	STDFONT	3730
BBDA	STDFONT	3731
BBDB	STDFONT	3732
BBDC	STDFONT	3733
BBDD	STDFONT	3734
BBDE	STDFONT	3735
BBDF	STDFONT	3736
BBE0	STDFONT	3737
BBE1	STDFONT	3738
BBE2	STDFONT	3739
BBE3	STDFONT	3740
BBE4	STDFONT	3741
BBE5	STDFONT	3742
BBE6	STDFONT	3743
BBE7	STDFONT	3744
BBE8	STDFONT	3745
BBE9	STDFONT	3746
BBEA	STDFONT	3747
BBEB	STDFONT	3748
BBEC	STDFONT	3749
BBED	STDFONT	3750
BBEE	STDFONT	3751
BBEF	STDFONT	3752
BBF0	STDFONT	3753
BBF1	STDFONT	3754
BBF2	STDFONT	3755
BBF3	STDFONT	3756
BBF4	STDFONT	3757
BBF5	STDFONT	3758
BBF6	STDFONT	3759
BBF7	STDFONT	3760
BBF8	STDFONT	3761
BBF9	STDFONT	3762
BBFA	STDFONT	3763
BBFB	STDFONT	3764
BBFC	STDFONT	3765
BBFD	STDFONT	3766
BBFE	STDFONT	3767
BC40	STDFONT	3768
BC41	STDFONT	3769
BC42	STDFONT	3770
BC43	STDFONT	3771
BC44	STDFONT	3772
BC45	STDFONT	3773
BC46	STDFONT	3774
BC47	STDFONT	3775
BC48	STDFONT	3776
BC49	STDFONT	3777
BC4A	STDFONT	3778
BC4B	STDFONT	3779
BC4C	STDFONT	3780
BC4D	STDFONT	3781
BC4E	STDFONT	3782
BC4F	STDFONT	3783
BC50	STDFONT	3784
BC51	STDFONT	3785
BC52	STDFONT	3786
BC53	STDFONT	3787
BC54	STDFONT	3788
BC55	STDFONT	3789
BC56	STDFONT	3790
BC57	STDFONT	3791
BC58	STDFONT	3792
BC59	STDFONT	3793
BC5A	STDFONT	3794
BC5B	STDFONT	3795
BC5C	STDFONT	3796
BC5D	STDFONT	3797
BC5E	STDFONT	3798
BC5F	STDFONT	3799
BC60	STDFONT	3800
BC61	STDFONT	3801
BC62	STDFONT	3802
BC63	STDFONT	3803
BC64	STDFONT	3804
BC65	STDFONT	3805
BC66	STDFONT	3806
BC67	STDFONT	3807
BC68	STDFONT	3808
BC69	STDFONT	3809
BC6A	STDFONT	3810
BC6B	STDFONT	3811
BC6C	STDFONT	3812
BC6D	STDFONT	3813
BC6E	STDFONT	3814
BC6F	STDFONT	3815
BC70	STDFONT	3816
BC71	STDFONT	3817
BC72	STDFONT	3818
BC73	STDFONT	3819
BC74	STDFONT	3820
BC75	STDFONT	3821
BC76	STDFONT	3822
BC77	STDFONT	3823
BC78	STDFONT	3824
BC79	STDFONT	3825
BC7A	STDFONT	3826
BC7B	STDFONT	3827
BC7C	STDFONT	3828
BC7D	STDFONT	3829
BC7E	STDFONT	3830
BCA1	STDFONT	3831
BCA2	STDFONT	3832
BCA3	STDFONT	3833
BCA4	STDFONT	3834
BCA5	STDFONT	3835
BCA6	STDFONT	3836
BCA7	STDFONT	3837
BCA8	STDFONT	3838
BCA9	STDFONT	3839
BCAA	STDFONT	3840
BCAB	STDFONT	3841
BCAC	STDFONT	3842
BCAD	STDFONT	3843
BCAE	STDFONT	3844
BCAF	STDFONT	3845
BCB0	STDFONT	3846
BCB1	STDFONT	3847
BCB2	STDFONT	3848
BCB3	STDFONT	3849
BCB4	STDFONT	3850
BCB5	STDFONT	3851
BCB6	STDFONT	3852
BCB7	STDFONT	3853
BCB8	STDFONT	3854
BCB9	STDFONT	3855
BCBA	STDFONT	3856
BCBB	STDFONT	3857
BCBC	STDFONT	3858
BCBD	STDFONT	3859
BCBE	STDFONT	3860
BCBF	STDFONT	3861
BCC0	STDFONT	3862
BCC1	STDFONT	3863
BCC2	STDFONT	3864
BCC3	STDFONT	3865
BCC4	STDFONT	3866
BCC5	STDFONT	3867
BCC6	STDFONT	3868
BCC7	STDFONT	3869
BCC8	STDFONT	3870
BCC9	STDFONT	3871
BCCA	STDFONT	3872
BCCB	STDFONT	3873
BCCC	STDFONT	3874
BCCD	STDFONT	3875
BCCE	STDFONT	3876
BCCF	STDFONT	3877
BCD0	STDFONT	3878
BCD1	STDFONT	3879
BCD2	STDFONT	3880
BCD3	STDFONT	3881
BCD4	STDFONT	3882
BCD5	STDFONT	3883
BCD6	STDFONT	3884
BCD7	STDFONT	3885
BCD8	STDFONT	3886
BCD9	STDFONT	3887
BCDA	STDFONT	3888
BCDB	STDFONT	3889
BCDC	STDFONT	3890
BCDD	STDFONT	3891
BCDE	STDFONT	3892
BCDF	STDFONT	3893
BCE0	STDFONT	3894
BCE1	STDFONT	3895
BCE2	STDFONT	3896
BCE3	STDFONT	3897
BCE4	STDFONT	3898
BCE5	STDFONT	3899
BCE6	STDFONT	3900
BCE7	STDFONT	3901
BCE8	STDFONT	3902
BCE9	STDFONT	3903
BCEA	STDFONT	3904
BCEB	STDFONT	3905
BCEC	STDFONT	3906
BCED	STDFONT	3907
BCEE	STDFONT	3908
BCEF	STDFONT	3909
BCF0	STDFONT	3910
BCF1	STDFONT	3911
BCF2	STDFONT	3912
BCF3	STDFONT	3913
BCF4	STDFONT	3914
BCF5	STDFONT	3915
BCF6	STDFONT	3916
BCF7	STDFONT	3917
BCF8	STDFONT	3918
BCF9	STDFONT	3919
BCFA	STDFONT	3920
BCFB	STDFONT	3921
BCFC	STDFONT	3922
BCFD	STDFONT	3923
BCFE	STDFONT	3924
BD40	STDFONT	3925
BD41	STDFONT	3926
BD42	STDFONT	3927
BD43	STDFONT	3928
BD44	STDFONT	3929
BD45	STDFONT	3930
BD46	STDFONT	3931
BD47	STDFONT	3932
BD48	STDFONT	3933
BD49	STDFONT	3934
BD4A	STDFONT	3935
BD4B	STDFONT	3936
BD4C	STDFONT	3937
BD4D	STDFONT	3938
BD4E	STDFONT	3939
BD4F	STDFONT	3940
BD50	STDFONT	3941
BD51	STDFONT	3942
BD52	STDFONT	3943
BD53	STDFONT	3944
BD54	STDFONT	3945
BD55	STDFONT	3946
BD56	STDFONT	3947
BD57	STDFONT	3948
BD58	STDFONT	3949
BD59	STDFONT	3950
BD5A	STDFONT	3951
BD5B	STDFONT	3952
BD5C	STDFONT	3953
BD5D	STDFONT	3954
BD5E	STDFONT	3955
BD5F	STDFONT	3956
BD60	STDFONT	3957
BD61	STDFONT	3958
BD62	STDFONT	3959
BD63	STDFONT	3960
BD64	STDFONT	3961
BD65	STDFONT	3962
BD66	STDFONT	3963
BD67	STDFONT	3964
BD68	STDFONT	3965
BD69	STDFONT	3966
BD6A	STDFONT	3967
BD6B	STDFONT	3968
BD6C	STDFONT	3969
BD6D	STDFONT	3970
BD6E	STDFONT	3971
BD6F	STDFONT	3972
BD70	STDFONT	3973
BD71	STDFONT	3974
BD72	STDFONT	3975
BD73	STDFONT	3976
BD74	STDFONT	3977
BD75	STDFONT	3978
BD76	STDFONT	3979
BD77	STDFONT	3980
BD78	STDFONT	3981
BD79	STDFONT	3982
BD7A	STDFONT	3983
BD7B	STDFONT	3984
BD7C	STDFONT	3985
BD7D	STDFONT	3986
BD7E	STDFONT	3987
BDA1	STDFONT	3988
BDA2	STDFONT	3989
BDA3	STDFONT	3990
BDA4	STDFONT	3991
BDA5	STDFONT	3992
BDA6	STDFONT	3993
BDA7	STDFONT	3994
BDA8	STDFONT	3995
BDA9	STDFONT	3996
BDAA	STDFONT	3997
BDAB	STDFONT	3998
BDAC	STDFONT	3999
BDAD	STDFONT	4000
BDAE	STDFONT	4001
BDAF	STDFONT	4002
BDB0	STDFONT	4003
BDB1	STDFONT	4004
BDB2	STDFONT	4005
BDB3	STDFONT	4006
BDB4	STDFONT	4007
BDB5	STDFONT	4008
BDB6	STDFONT	4009
BDB7	STDFONT	4010
BDB8	STDFONT	4011
BDB9	STDFONT	4012
BDBA	STDFONT	4013
BDBB	STDFONT	4014
BDBC	STDFONT	4015
BDBD	STDFONT	4016
BDBE	STDFONT	4017
BDBF	STDFONT	4018
BDC0	STDFONT	4019
BDC1	STDFONT	4020
BDC2	STDFONT	4021
BDC3	STDFONT	4022
BDC4	STDFONT	4023
BDC5	STDFONT	4024
BDC6	STDFONT	4025
BDC7	STDFONT	4026
BDC8	STDFONT	4027
BDC9	STDFONT	4028
BDCA	STDFONT	4029
BDCB	STDFONT	4030
BDCC	STDFONT	4031
BDCD	STDFONT	4032
BDCE	STDFONT	4033
BDCF	STDFONT	4034
BDD0	STDFONT	4035
BDD1	STDFONT	4036
BDD2	STDFONT	4037
BDD3	STDFONT	4038
BDD4	STDFONT	4039
BDD5	STDFONT	4040
BDD6	STDFONT	4041
BDD7	STDFONT	4042
BDD8	STDFONT	4043
BDD9	STDFONT	4044
BDDA	STDFONT	4045
BDDB	STDFONT	4046
BDDC	STDFONT	4047
BDDD	STDFONT	4048
BDDE	STDFONT	4049
BDDF	STDFONT	4050
BDE0	STDFONT	4051
BDE1	STDFONT	4052
BDE2	STDFONT	4053
BDE3	STDFONT	4054
BDE4	STDFONT	4055
BDE5	STDFONT	4056
BDE6	STDFONT	4057
BDE7	STDFONT	4058
BDE8	STDFONT	4059
BDE9	STDFONT	4060
BDEA	STDFONT	4061
BDEB	STDFONT	4062
BDEC	STDFONT	4063
BDED	STDFONT	4064
BDEE	STDFONT	4065
BDEF	STDFONT	4066
BDF0	STDFONT	4067
BDF1	STDFONT	4068
BDF2	STDFONT	4069
BDF3	STDFONT	4070
BDF4	STDFONT	4071
BDF5	STDFONT	4072
BDF6	STDFONT	4073
BDF7	STDFONT	4074
BDF8	STDFONT	4075
BDF9	STDFONT	4076
BDFA	STDFONT	4077
BDFB	STDFONT	4078
BDFC	STDFONT	4079
BDFD	STDFONT	4080
BDFE	STDFONT	4081
BE40	STDFONT	4082
BE41	STDFONT	4083
BE42	STDFONT	4084
BE43	STDFONT	4085
BE44	STDFONT	4086
BE45	STDFONT	4087
BE46	STDFONT	4088
BE47	STDFONT	4089
BE48	STDFONT	4090
BE49	STDFONT	4091
BE4A	STDFONT	4092
BE4B	STDFONT	4093
BE4C	STDFONT	4094
BE4D	STDFONT	4095
BE4E	STDFONT	4096
BE4F	STDFONT	4097
BE50	STDFONT	4098
BE51	STDFONT	4099
BE52	STDFONT	4100
BE53	STDFONT	4101
BE54	STDFONT	4102
BE55	STDFONT	4103
BE56	STDFONT	4104
BE57	STDFONT	4105
BE58	STDFONT	4106
BE59	STDFONT	4107
BE5A	STDFONT	4108
BE5B	STDFONT	4109
BE5C	STDFONT	4110
BE5D	STDFONT	4111
BE5E	STDFONT	4112
BE5F	STDFONT	4113
BE60	STDFONT	4114
BE61	STDFONT	4115
BE62	STDFONT	4116
BE63	STDFONT	4117
BE64	STDFONT	4118
BE65	STDFONT	4119
BE66	STDFONT	4120
BE67	STDFONT	4121
BE68	STDFONT	4122
BE69	STDFONT	4123
BE6A	STDFONT	4124
BE6B	STDFONT	4125
BE6C	STDFONT	4126
BE6D	STDFONT	4127
BE6E	STDFONT	4128
BE6F	STDFONT	4129
BE70	STDFONT	4130
BE71	STDFONT	4131
BE72	STDFONT	4132
BE73	STDFONT	4133
BE74	STDFONT	4134
BE75	STDFONT	4135
BE76	STDFONT	4136
BE77	STDFONT	4137
BE78	STDFONT	4138
BE79	STDFONT	4139
BE7A	STDFONT	4140
BE7B	STDFONT	4141
BE7C	STDFONT	4142
BE7D	STDFONT	4143
BE7E	STDFONT	4144
BEA1	STDFONT	4145
BEA2	STDFONT	4146
BEA3	STDFONT	4147
BEA4	STDFONT	4148
BEA5	STDFONT	4149
BEA6	STDFONT	4150
BEA7	STDFONT	4151
BEA8	STDFONT	4152
BEA9	STDFONT	4153
BEAA	STDFONT	4154
BEAB	STDFONT	4155
BEAC	STDFONT	4156
BEAD	STDFONT	4157
BEAE	STDFONT	4158
BEAF	STDFONT	4159
BEB0	STDFONT	4160
BEB1	STDFONT	4161
BEB2	STDFONT	4162
BEB3	STDFONT	4163
BEB4	STDFONT	4164
BEB5	STDFONT	4165
BEB6	STDFONT	4166
BEB7	STDFONT	4167
BEB8	STDFONT	4168
BEB9	STDFONT	4169
BEBA	STDFONT	4170
BEBB	STDFONT	4171
BEBC	STDFONT	4172
BEBD	STDFONT	4173
BEBE	STDFONT	4174
BEBF	STDFONT	4175
BEC0	STDFONT	4176
BEC1	STDFONT	4177
BEC2	STDFONT	4178
BEC3	STDFONT	4179
BEC4	STDFONT	4180
BEC5	STDFONT	4181
BEC6	STDFONT	4182
BEC7	STDFONT	4183
BEC8	STDFONT	4184
BEC9	STDFONT	4185
BECA	STDFONT	4186
BECB	STDFONT	4187
BECC	STDFONT	4188
BECD	STDFONT	4189
BECE	STDFONT	4190
BECF	STDFONT	4191
BED0	STDFONT	4192
BED1	STDFONT	4193
BED2	STDFONT	4194
BED3	STDFONT	4195
BED4	STDFONT	4196
BED5	STDFONT	4197
BED6	STDFONT	4198
BED7	STDFONT	4199
BED8	STDFONT	4200
BED9	STDFONT	4201
BEDA	STDFONT	4202
BEDB	STDFONT	4203
BEDC	STDFONT	4204
BEDD	STDFONT	4205
BEDE	STDFONT	4206
BEDF	STDFONT	4207
BEE0	STDFONT	4208
BEE1	STDFONT	4209
BEE2	STDFONT	4210
BEE3	STDFONT	4211
BEE4	STDFONT	4212
BEE5	STDFONT	4213
BEE6	STDFONT	4214
BEE7	STDFONT	4215
BEE8	STDFONT	4216
BEE9	STDFONT	4217
BEEA	STDFONT	4218
BEEB	STDFONT	4219
BEEC	STDFONT	4220
BEED	STDFONT	4221
BEEE	STDFONT	4222
BEEF	STDFONT	4223
BEF0	STDFONT	4224
BEF1	STDFONT	4225
BEF2	STDFONT	4226
BEF3	STDFONT	4227
BEF4	STDFONT	4228
BEF5	STDFONT	4229
BEF6	STDFONT	4230
BEF7	STDFONT	4231
BEF8	STDFONT	4232
BEF9	STDFONT	4233
BEFA	STDFONT	4234
BEFB	STDFONT	4235
BEFC	STDFONT	4236
BEFD	STDFONT	4237
BEFE	STDFONT	4238
BF40	STDFONT	4239
BF41	STDFONT	4240
BF42	STDFONT	4241
BF43	STDFONT	4242
BF44	STDFONT	4243
BF45	STDFONT	4244
BF46	STDFONT	4245
BF47	STDFONT	4246
BF48	STDFONT	4247
BF49	STDFONT	4248
BF4A	STDFONT	4249
BF4B	STDFONT	4250
BF4C	STDFONT	4251
BF4D	STDFONT	4252
BF4E	STDFONT	4253
BF4F	STDFONT	4254
BF50	STDFONT	4255
BF51	STDFONT	4256
BF52	STDFONT	4257
BF53	STDFONT	4258
BF54	STDFONT	4259
BF55	STDFONT	4260
BF56	STDFONT	4261
BF57	STDFONT	4262
BF58	STDFONT	4263
BF59	STDFONT	4264
BF5A	STDFONT	4265
BF5B	STDFONT	4266
BF5C	STDFONT	4267
BF5D	STDFONT	4268
BF5E	STDFONT	4269
BF5F	STDFONT	4270
BF60	STDFONT	4271
BF61	STDFONT	4272
BF62	STDFONT	4273
BF63	STDFONT	4274
BF64	STDFONT	4275
BF65	STDFONT	4276
BF66	STDFONT	4277
BF67	STDFONT	4278
BF68	STDFONT	4279
BF69	STDFONT	4280
BF6A	STDFONT	4281
BF6B	STDFONT	4282
BF6C	STDFONT	4283
BF6D	STDFONT	4284
BF6E	STDFONT	4285
BF6F	STDFONT	4286
BF70	STDFONT	4287
BF71	STDFONT	4288
BF72	STDFONT	4289
BF73	STDFONT	4290
BF74	STDFONT	4291
BF75	STDFONT	4292
BF76	STDFONT	4293
BF77	STDFONT	4294
BF78	STDFONT	4295
BF79	STDFONT	4296
BF7A	STDFONT	4297
BF7B	STDFONT	4298
BF7C	STDFONT	4299
BF7D	STDFONT	4300
BF7E	STDFONT	4301
BFA1	STDFONT	4302
BFA2	STDFONT	4303
BFA3	STDFONT	4304
BFA4	STDFONT	4305
BFA5	STDFONT	4306
BFA6	STDFONT	4307
BFA7	STDFONT	4308
BFA8	STDFONT	4309
BFA9	STDFONT	4310
BFAA	STDFONT	4311
BFAB	STDFONT	4312
BFAC	STDFONT	4313
BFAD	STDFONT	4314
BFAE	STDFONT	4315
BFAF	STDFONT	4316
BFB0	STDFONT	4317
BFB1	STDFONT	4318
BFB2	STDFONT	4319
BFB3	STDFONT	4320
BFB4	STDFONT	4321
BFB5	STDFONT	4322
BFB6	STDFONT	4323
BFB7	STDFONT	4324
BFB8	STDFONT	4325
BFB9	STDFONT	4326
BFBA	STDFONT	4327
BFBB	STDFONT	4328
BFBC	STDFONT	4329
BFBD	STDFONT	4330
BFBE	STDFONT	4331
BFBF	STDFONT	4332
BFC0	STDFONT	4333
BFC1	STDFONT	4334
BFC2	STDFONT	4335
BFC3	STDFONT	4336
BFC4	STDFONT	4337
BFC5	STDFONT	4338
BFC6	STDFONT	4339
BFC7	STDFONT	4340
BFC8	STDFONT	4341
BFC9	STDFONT	4342
BFCA	STDFONT	4343
BFCB	STDFONT	4344
BFCC	STDFONT	4345
BFCD	STDFONT	4346
BFCE	STDFONT	4347
BFCF	STDFONT	4348
BFD0	STDFONT	4349
BFD1	STDFONT	4350
BFD2	STDFONT	4351
BFD3	STDFONT	4352
BFD4	STDFONT	4353
BFD5	STDFONT	4354
BFD6	STDFONT	4355
BFD7	STDFONT	4356
BFD8	STDFONT	4357
BFD9	STDFONT	4358
BFDA	STDFONT	4359
BFDB	STDFONT	4360
BFDC	STDFONT	4361
BFDD	STDFONT	4362
BFDE	STDFONT	4363
BFDF	STDFONT	4364
BFE0	STDFONT	4365
BFE1	STDFONT	4366
BFE2	STDFONT	4367
BFE3	STDFONT	4368
BFE4	STDFONT	4369
BFE5	STDFONT	4370
BFE6	STDFONT	4371
BFE7	STDFONT	4372
BFE8	STDFONT	4373
BFE9	STDFONT	4374
BFEA	STDFONT	4375
BFEB	STDFONT	4376
BFEC	STDFONT	4377
BFED	STDFONT	4378
BFEE	STDFONT	4379
BFEF	STDFONT	4380
BFF0	STDFONT	4381
BFF1	STDFONT	4382
BFF2	STDFONT	4383
BFF3	STDFONT	4384
BFF4	STDFONT	4385
BFF5	STDFONT	4386
BFF6	STDFONT	4387
BFF7	STDFONT	4388
BFF8	STDFONT	4389
BFF9	STDFONT	4390
BFFA	STDFONT	4391
BFFB	STDFONT	4392
BFFC	STDFONT	4393
BFFD	STDFONT	4394
BFFE	STDFONT	4395
C040	STDFONT	4396
C041	STDFONT	4397
C042	STDFONT	4398
C043	STDFONT	4399
C044	STDFONT	4400
C045	STDFONT	4401
C046	STDFONT	4402
C047	STDFONT	4403
C048	STDFONT	4404
C049	STDFONT	4405
C04A	STDFONT	4406
C04B	STDFONT	4407
C04C	STDFONT	4408
C04D	STDFONT	4409
C04E	STDFONT	4410
C04F	STDFONT	4411
C050	STDFONT	4412
C051	STDFONT	4413
C052	STDFONT	4414
C053	STDFONT	4415
C054	STDFONT	4416
C055	STDFONT	4417
C056	STDFONT	4418
C057	STDFONT	4419
C058	STDFONT	4420
C059	STDFONT	4421
C05A	STDFONT	4422
C05B	STDFONT	4423
C05C	STDFONT	4424
C05D	STDFONT	4425
C05E	STDFONT	4426
C05F	STDFONT	4427
C060	STDFONT	4428
C061	STDFONT	4429
C062	STDFONT	4430
C063	STDFONT	4431
C064	STDFONT	4432
C065	STDFONT	4433
C066	STDFONT	4434
C067	STDFONT	4435
C068	STDFONT	4436
C069	STDFONT	4437
C06A	STDFONT	4438
C06B	STDFONT	4439
C06C	STDFONT	4440
C06D	STDFONT	4441
C06E	STDFONT	4442
C06F	STDFONT	4443
C070	STDFONT	4444
C071	STDFONT	4445
C072	STDFONT	4446
C073	STDFONT	4447
C074	STDFONT	4448
C075	STDFONT	4449
C076	STDFONT	4450
C077	STDFONT	4451
C078	STDFONT	4452
C079	STDFONT	4453
C07A	STDFONT	4454
C07B	STDFONT	4455
C07C	STDFONT	4456
C07D	STDFONT	4457
C07E	STDFONT	4458
C0A1	STDFONT	4459
C0A2	STDFONT	4460
C0A3	STDFONT	4461
C0A4	STDFONT	4462
C0A5	STDFONT	4463
C0A6	STDFONT	4464
C0A7	STDFONT	4465
C0A8	STDFONT	4466
C0A9	STDFONT	4467
C0AA	STDFONT	4468
C0AB	STDFONT	4469
C0AC	STDFONT	4470
C0AD	STDFONT	4471
C0AE	STDFONT	4472
C0AF	STDFONT	4473
C0B0	STDFONT	4474
C0B1	STDFONT	4475
C0B2	STDFONT	4476
C0B3	STDFONT	4477
C0B4	STDFONT	4478
C0B5	STDFONT	4479
C0B6	STDFONT	4480
C0B7	STDFONT	4481
C0B8	STDFONT	4482
C0B9	STDFONT	4483
C0BA	STDFONT	4484
C0BB	STDFONT	4485
C0BC	STDFONT	4486
C0BD	STDFONT	4487
C0BE	STDFONT	4488
C0BF	STDFONT	4489
C0C0	STDFONT	4490
C0C1	STDFONT	4491
C0C2	STDFONT	4492
C0C3	STDFONT	4493
C0C4	STDFONT	4494
C0C5	STDFONT	4495
C0C6	STDFONT	4496
C0C7	STDFONT	4497
C0C8	STDFONT	4498
C0C9	STDFONT	4499
C0CA	STDFONT	4500
C0CB	STDFONT	4501
C0CC	STDFONT	4502
C0CD	STDFONT	4503
C0CE	STDFONT	4504
C0CF	STDFONT	4505
C0D0	STDFONT	4506
C0D1	STDFONT	4507
C0D2	STDFONT	4508
C0D3	STDFONT	4509
C0D4	STDFONT	4510
C0D5	STDFONT	4511
C0D6	STDFONT	4512
C0D7	STDFONT	4513
C0D8	STDFONT	4514
C0D9	STDFONT	4515
C0DA	STDFONT	4516
C0DB	STDFONT	4517
C0DC	STDFONT	4518
C0DD	STDFONT	4519
C0DE	STDFONT	4520
C0DF	STDFONT	4521
C0E0	STDFONT	4522
C0E1	STDFONT	4523
C0E2	STDFONT	4524
C0E3	STDFONT	4525
C0E4	STDFONT	4526
C0E5	STDFONT	4527
C0E6	STDFONT	4528
C0E7	STDFONT	4529
C0E8	STDFONT	4530
C0E9	STDFONT	4531
C0EA	STDFONT	4532
C0EB	STDFONT	4533
C0EC	STDFONT	4534
C0ED	STDFONT	4535
C0EE	STDFONT	4536
C0EF	STDFONT	4537
C0F0	STDFONT	4538
C0F1	STDFONT	4539
C0F2	STDFONT	4540
C0F3	STDFONT	4541
C0F4	STDFONT	4542
C0F5	STDFONT	4543
C0F6	STDFONT	4544
C0F7	STDFONT	4545
C0F8	STDFONT	4546
C0F9	STDFONT	4547
C0FA	STDFONT	4548
C0FB	STDFONT	4549
C0FC	STDFONT	4550
C0FD	STDFONT	4551
C0FE	STDFONT	4552
C140	STDFONT	4553
C141	STDFONT	4554
C142	STDFONT	4555
C143	STDFONT	4556
C144	STDFONT	4557
C145	STDFONT	4558
C146	STDFONT	4559
C147	STDFONT	4560
C148	STDFONT	4561
C149	STDFONT	4562
C14A	STDFONT	4563
C14B	STDFONT	4564
C14C	STDFONT	4565
C14D	STDFONT	4566
C14E	STDFONT	4567
C14F	STDFONT	4568
C150	STDFONT	4569
C151	STDFONT	4570
C152	STDFONT	4571
C153	STDFONT	4572
C154	STDFONT	4573
C155	STDFONT	4574
C156	STDFONT	4575
C157	STDFONT	4576
C158	STDFONT	4577
C159	STDFONT	4578
C15A	STDFONT	4579
C15B	STDFONT	4580
C15C	STDFONT	4581
C15D	STDFONT	4582
C15E	STDFONT	4583
C15F	STDFONT	4584
C160	STDFONT	4585
C161	STDFONT	4586
C162	STDFONT	4587
C163	STDFONT	4588
C164	STDFONT	4589
C165	STDFONT	4590
C166	STDFONT	4591
C167	STDFONT	4592
C168	STDFONT	4593
C169	STDFONT	4594
C16A	STDFONT	4595
C16B	STDFONT	4596
C16C	STDFONT	4597
C16D	STDFONT	4598
C16E	STDFONT	4599
C16F	STDFONT	4600
C170	STDFONT	4601
C171	STDFONT	4602
C172	STDFONT	4603
C173	STDFONT	4604
C174	STDFONT	4605
C175	STDFONT	4606
C176	STDFONT	4607
C177	STDFONT	4608
C178	STDFONT	4609
C179	STDFONT	4610
C17A	STDFONT	4611
C17B	STDFONT	4612
C17C	STDFONT	4613
C17D	STDFONT	4614
C17E	STDFONT	4615
C1A1	STDFONT	4616
C1A2	STDFONT	4617
C1A3	STDFONT	4618
C1A4	STDFONT	4619
C1A5	STDFONT	4620
C1A6	STDFONT	4621
C1A7	STDFONT	4622
